run,day,ID,status,Lat,Lon
1,22,2843,L,34.555,-37.0023
1,22,2958,L,34.371,-37.0502
1,22,3006,L,33.286,-36.1301
1,22,3065,L,33.004,-36.5601
1,22,3166,L,34.563,-37.4070
1,22,3242,L,32.958,-36.7745
1,22,3267,C,33.990,-37.6930
1,23,31,N,33.515,-37.5675
1,23,239,C,34.448,-37.6280
1,23,636,C,33.315,-36.8601
1,23,667,L,33.236,-36.3010
1,23,715,C,33.302,-37.0091
1,23,731,C,33.785,-37.7894
1,23,914,L,34.522,-36.9541
1,23,1109,L,33.209,-36.6411
1,23,1170,B,34.215,-37.5921
1,23,1282,C,33.887,-37.5334
1,23,1351,L,32.894,-36.7691
1,23,1449,L,34.499,-36.8684
1,23,1908,C,33.282,-36.9530
1,23,1914,C,33.215,-36.9742
1,23,1921,C,32.975,-36.9166
1,23,1922,C,33.407,-37.2380
1,23,1932,L,33.536,-36.9744
1,23,1934,L,33.060,-36.5090
1,23,1950,C,33.137,-37.0975
1,23,1955,L,33.148,-36.6024
1,23,1970,L,33.354,-36.6771
1,23,1973,C,32.955,-36.8383
1,23,1974,L,33.470,-36.6638
1,23,1980,L,33.630,-36.8394
1,23,1983,L,33.035,-36.5559
1,23,1988,C,33.067,-37.0964
1,23,1999,L,33.154,-36.6019
1,23,2010,L,34.471,-37.2613
1,23,2698,C,34.179,-37.5259
1,23,2728,N,33.552,-37.7507
1,23,2793,C,33.330,-36.7134
1,23,2804,L,34.417,-38.0339
1,23,2843,L,34.555,-37.0023
1,23,2958,L,34.371,-37.0502
1,23,3006,L,33.286,-36.1301
1,23,3065,L,33.004,-36.5601
1,23,3166,L,34.563,-37.4070
1,23,3242,L,32.958,-36.7745
1,23,3267,C,33.990,-37.6930
1,24,31,N,33.515,-37.5675
1,24,239,C,34.448,-37.6280
1,24,636,C,33.315,-36.8601
1,24,667,L,33.236,-36.3010
1,24,715,C,33.302,-37.0091
1,24,731,N,33.785,-37.7894
1,24,914,L,34.522,-36.9541
1,24,1019,L,34.607,-37.9423
1,24,1109,L,33.209,-36.6411
1,24,1170,C,34.215,-37.5921
1,24,1278,L,33.218,-35.8645
1,24,1282,C,33.887,-37.5334
1,24,1351,L,32.894,-36.7691
1,24,1449,L,34.499,-36.8684
1,24,1908,C,33.282,-36.9530
1,24,1914,C,33.215,-36.9742
1,24,1921,C,32.975,-36.9166
1,24,1922,C,33.407,-37.2380
1,24,1932,L,33.536,-36.9744
1,24,1934,L,33.060,-36.5090
1,24,1950,C,33.137,-37.0975
1,24,1955,L,33.148,-36.6024
1,24,1970,C,33.354,-36.6771
1,24,1973,C,32.955,-36.8383
1,24,1974,B,33.470,-36.6638
1,24,1980,L,33.630,-36.8394
1,24,1983,B,33.035,-36.5559
1,24,1988,C,33.067,-37.0964
1,24,1999,L,33.154,-36.6019
1,24,2010,L,34.471,-37.2613
1,24,2019,L,34.722,-36.8441
1,24,2698,C,34.179,-37.5259
1,24,2728,N,33.552,-37.7507
1,24,2793,C,33.330,-36.7134
1,24,2804,L,34.417,-38.0339
