LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue
2,25,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,98925,0,0,0,0,11500,87425,0,0,2.89206e+07,0,0,0,0,3.32505e+06,2.55956e+07,3920,20,3,11,3,0,0,1.14595e+06,6817,237,2954,869,0,0,423,3497,20,0,3,0,11,0,3,0,0,0,0,0,122125,1.02382e+06,6817,0,237,0,2954,0,869,0,0,0,0,0,,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,38,,37,1,0,1,38,0,0,10341,37,0,1,0,0,0,1,0,236,0,236,0,0,0,236,0,0,115,236,0,0,0,0,0,0,0,10456,657,10341,115,0,657,10456,0,138,264450,99,18,21,0,138,0,0,1012,99,0,18,0,21,0,303382,19499,1161,16,1011,73,77,19433,1161,0,5,106,1011,0,73,0,77,0,95,19433,40796,29,27970,6387,6439,0,40796,0,6,264450,27970,0,6387,0,6439,0,0,19499,303382,967,0,0,0,0,0,0,0,,0,,,,0,0
2,26,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,102882,0,0,0,0,11960,90922,0,0,3.00775e+07,0,0,0,0,3.45805e+06,2.66194e+07,3918,19,5,12,3,0,0,1.14571e+06,5660,1551,3033,869,0,0,421,3497,19,0,5,0,12,0,3,0,0,0,0,0,121889,1.02382e+06,5660,0,1551,0,3033,0,869,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,39,,38,1,0,1,39,0,0,10669,38,0,1,0,0,0,1,0,328,0,328,0,0,0,328,0,0,115,328,0,0,0,0,0,0,0,10784,657,10669,115,0,657,10784,0,148,286299,99,23,26,0,148,0,0,1119,99,0,23,0,26,0,340996,27921,1309,20,1110,96,103,26776,1309,0,4,107,1110,0,96,0,103,0,90,26776,37614,42,21849,8422,7343,0,37614,0,13,286299,21849,0,8422,0,7343,0,0,27921,340996,1057,0,0,0,0,0,0,0,,0,,,,0,0
2,27,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,106839,0,0,0,0,12420,94419,0,0,3.12343e+07,0,0,0,0,3.59105e+06,2.76432e+07,3917,18,2,17,3,0,0,1.14538e+06,4567,1421,4584,869,0,0,420,3497,18,0,2,0,17,0,3,0,0,0,0,0,121561,1.02382e+06,4567,0,1421,0,4584,0,869,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,,38,1,0,1,39,0,0,10669,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,10784,657,10669,115,0,657,10784,0,139,309643,87,23,29,0,139,0,0,1222,87,0,23,0,29,0,380190,35805,1448,30,1197,119,132,34742,1448,0,10,103,1197,0,119,0,132,0,86,34742,39194,49,23344,7884,7966,0,39194,0,7,309643,23344,0,7884,0,7966,0,0,35805,380190,1143,0,0,0,0,0,0,0,,0,,,,0,0
2,28,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,110796,0,0,0,0,12880,97916,0,0,3.23911e+07,0,0,0,0,3.72406e+06,2.86671e+07,3917,17,1,18,4,0,0,1.14538e+06,4422,145,5353,1521,0,0,420,3497,17,0,1,0,18,0,4,0,0,0,0,0,121561,1.02382e+06,4422,0,145,0,5353,0,1521,0,0,0,0,0,,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40,,38,2,0,1,40,0,0,10669,38,0,2,0,0,0,1,0,334,0,0,334,0,0,334,0,0,449,0,0,334,0,0,0,0,0,11118,657,10669,449,0,657,11118,0,139,336360,100,9,30,0,139,0,0,1330,100,0,9,0,30,0,416755,38145,1587,39,1297,128,162,42250,1587,0,9,108,1297,0,128,0,162,0,96,42250,36565,52,26717,2340,7508,0,36565,0,3,336360,26717,0,2340,0,7508,0,0,38145,416755,1239,0,0,0,0,0,0,0,,0,,,,0,0
2,29,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,114753,0,0,0,0,13340,101413,0,0,3.3548e+07,0,0,0,0,3.85706e+06,2.96909e+07,3916,15,3,17,6,0,0,1.14505e+06,4240,516,5397,1622,0,0,419,3497,15,0,3,0,17,0,6,0,0,0,0,0,121227,1.02382e+06,4240,0,516,0,5397,0,1622,0,0,0,0,0,,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,42,,40,2,0,1,42,0,0,11510,40,0,2,0,0,0,1,0,841,0,841,0,0,0,841,0,0,449,841,0,0,0,0,0,0,0,11959,657,11510,449,0,657,11959,0,129,361659,87,16,26,0,129,0,0,1431,87,0,16,0,26,0,452249,41055,1716,50,1384,144,188,49535,1716,0,11,101,1384,0,144,0,188,0,82,49535,35494,60,25299,2910,7285,0,35494,0,8,361659,25299,0,2910,0,7285,0,0,41055,452249,1321,0,0,0,0,0,0,0,,0,,,,0,0
2,30,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,118710,0,0,0,0,13800,104910,0,0,3.47048e+07,0,0,0,0,3.99006e+06,3.07147e+07,3914,16,2,18,7,0,0,1.14421e+06,5063,144,4892,2517,0,0,417,3497,16,0,2,0,18,0,7,0,0,0,0,0,120386,1.02382e+06,5063,0,144,0,4892,0,2517,0,0,0,0,0,,2,,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,44,,41,3,0,1,44,0,0,11804,41,0,3,0,0,0,1,0,492,0,294,198,0,0,492,0,0,647,294,0,198,0,0,0,0,0,12451,657,11804,647,0,657,12451,0,121,384648,81,15,25,0,121,0,0,1527,81,0,15,0,25,0,484692,43876,1837,61,1465,159,213,56168,1837,0,11,96,1465,0,159,0,213,0,76,56168,32443,69,22989,2821,6633,0,32443,0,9,384648,22989,0,2821,0,6633,0,0,43876,484692,1397,0,0,0,0,0,0,0,,0,,,,0,0
2,31,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,122667,0,0,0,0,14260,108407,0,0,3.58616e+07,0,0,0,0,4.12306e+06,3.17385e+07,3912,18,0,18,9,0,0,1.14372e+06,5555,0,4879,2674,0,0,415,3497,18,0,0,0,18,0,9,0,0,0,0,0,119894,1.02382e+06,5555,0,0,0,4879,0,2674,0,0,0,0,0,,4,,3,1,0,0,4,0,0,0,3,0,1,0,0,0,0,0,48,,44,4,0,1,48,0,0,12685,44,0,4,0,0,0,1,0,938,0,881,57,0,0,938,0,0,704,881,0,57,0,0,0,0,0,13389,657,12685,704,0,657,13389,0,146,421485,112,11,23,0,146,0,0,1647,112,0,11,0,23,0,530571,46520,1983,71,1577,170,236,62566,1983,0,10,120,1577,0,170,0,236,0,106,62566,45879,73,36837,2644,6398,0,45879,0,4,421485,36837,0,2644,0,6398,0,0,46520,530571,1503,0,0,0,0,0,0,0,,0,,,,0,0
2,32,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,126624,0,0,0,0,14720,111904,0,0,3.70184e+07,0,0,0,0,4.25606e+06,3.27624e+07,3908,22,0,18,9,0,0,1.14278e+06,6493,0,4879,2674,0,0,411,3497,22,0,0,0,18,0,9,0,0,0,0,0,118956,1.02382e+06,6493,0,0,0,4879,0,2674,0,0,0,0,0,,5,,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,53,,49,4,0,1,53,0,0,13954,49,0,4,0,0,0,1,0,1269,0,1269,0,0,0,1269,0,0,704,1269,0,0,0,0,0,0,0,14658,657,13954,704,0,657,14658,0,158,454433,116,19,23,0,158,0,0,1776,116,0,19,0,23,0,573479,50082,2141,79,1693,189,259,68964,2141,0,8,129,1693,0,189,0,259,0,108,68964,42908,86,32948,3562,6398,0,42908,0,13,454433,32948,0,3562,0,6398,0,0,50082,573479,1611,0,0,0,0,0,0,0,,0,,,,0,0
2,33,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,130581,0,0,0,0,15180,115401,0,0,3.81753e+07,0,0,0,0,4.38907e+06,3.37862e+07,3903,21,5,16,12,0,0,1.14151e+06,5276,2264,4326,3449,0,0,406,3497,21,0,5,0,16,0,12,0,0,0,0,0,117687,1.02382e+06,5276,0,2264,0,4326,0,3449,0,0,0,0,0,,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,54,,50,4,0,1,54,0,0,14083,50,0,4,0,0,0,1,0,129,0,129,0,0,0,129,0,0,704,129,0,0,0,0,0,0,0,14787,657,14083,704,0,657,14787,0,146,483800,95,30,21,0,146,0,0,1894,95,0,30,0,21,0,619745,58807,2287,88,1788,219,280,77138,2287,0,9,118,1788,0,219,0,280,0,93,77138,46266,102,29367,8725,8174,0,46266,0,16,483800,29367,0,8725,0,8174,0,0,58807,619745,1704,0,0,0,0,0,0,0,,0,,,,0,0
2,34,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,134538,0,0,0,0,15640,118898,0,0,3.93321e+07,0,0,0,0,4.52207e+06,3.481e+07,3902,20,2,18,15,0,0,1.14138e+06,4954,1199,4767,4524,0,0,405,3497,20,0,2,0,18,0,15,0,0,0,0,0,117558,1.02382e+06,4954,0,1199,0,4767,0,4524,0,0,0,0,0,,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,56,,52,4,0,1,56,0,0,14238,52,0,4,0,0,0,1,0,155,0,155,0,0,0,155,0,0,704,155,0,0,0,0,0,0,0,14942,657,14238,704,0,657,14942,0,140,516543,108,16,16,0,140,0,0,2011,108,0,16,0,16,0,663618,62851,2427,97,1896,235,296,84224,2427,0,9,117,1896,0,235,0,296,0,102,84224,43873,108,32743,4044,7086,0,43873,0,6,516543,32743,0,4044,0,7086,0,0,62851,663618,1806,0,0,0,0,0,0,0,,0,,,,0,0
2,35,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,138495,0,0,0,0,16100,122395,0,0,4.04889e+07,0,0,0,0,4.65507e+06,3.58338e+07,3900,21,1,18,17,0,0,1.14123e+06,4873,236,5383,5107,0,0,403,3497,21,0,1,0,18,0,17,0,0,0,0,0,117403,1.02382e+06,4873,0,236,0,5383,0,5107,0,0,0,0,0,,3,,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,59,,55,4,0,1,59,0,0,14569,55,0,4,0,0,0,1,0,331,0,331,0,0,0,331,0,0,704,331,0,0,0,0,0,0,0,15273,657,14569,704,0,657,15273,0,118,541425,87,20,11,0,118,0,0,2111,87,0,20,0,11,0,696578,66509,2545,104,1983,255,307,88644,2545,0,7,100,1983,0,255,0,307,0,82,88644,32960,119,24882,3658,4420,0,32960,0,11,541425,24882,0,3658,0,4420,0,0,66509,696578,1888,0,0,0,0,0,0,0,,0,,,,0,0
2,36,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,142452,0,0,0,0,16560,125892,0,0,4.16457e+07,0,0,0,0,4.78807e+06,3.68577e+07,3897,22,2,15,21,0,0,1.1409e+06,4929,275,4854,5872,0,0,400,3497,22,0,2,0,15,0,21,0,0,0,0,0,117072,1.02382e+06,4929,0,275,0,4854,0,5872,0,0,0,0,0,,5,,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,64,,60,4,0,1,64,0,0,15236,60,0,4,0,0,0,1,0,667,0,667,0,0,0,667,0,0,704,667,0,0,0,0,0,0,0,15940,657,15236,704,0,657,15940,0,122,570893,103,12,7,0,122,0,0,2220,103,0,12,0,7,0,733887,70800,2667,108,2086,267,314,92194,2667,0,4,109,2086,0,267,0,314,0,98,92194,37309,126,29468,4291,3550,0,37309,0,7,570893,29468,0,4291,0,3550,0,0,70800,733887,1986,0,0,0,0,0,0,0,,0,,,,0,0
2,37,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,146409,0,0,0,0,17020,129389,0,0,4.28026e+07,0,0,0,0,4.92107e+06,3.78815e+07,3892,25,1,18,21,0,0,1.14023e+06,5156,328,5241,5872,0,0,395,3497,25,0,1,0,18,0,21,0,0,0,0,0,116405,1.02382e+06,5156,0,328,0,5241,0,5872,0,0,0,0,0,,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,66,,62,4,0,1,66,0,0,15644,62,0,4,0,0,0,1,0,408,0,408,0,0,0,408,0,0,704,408,0,0,0,0,0,0,0,16348,657,15644,704,0,657,16348,0,127,595077,98,20,9,0,127,0,0,2326,98,0,20,0,9,0,767370,76301,2794,112,2184,287,323,95992,2794,0,4,106,2184,0,287,0,323,0,92,95992,33483,136,24184,5501,3798,0,33483,0,10,595077,24184,0,5501,0,3798,0,0,76301,767370,2078,0,0,0,0,0,0,0,,0,,,,0,0
2,38,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,150366,0,0,0,0,17480,132886,0,0,4.39594e+07,0,0,0,0,5.05408e+06,3.89053e+07,3890,27,0,18,22,0,0,1.13982e+06,5564,0,5402,6039,0,0,393,3497,27,0,0,0,18,0,22,0,0,0,0,0,115997,1.02382e+06,5564,0,0,0,5402,0,6039,0,0,0,0,0,,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,68,,64,4,0,1,68,0,0,15739,64,0,4,0,0,0,1,0,95,0,95,0,0,0,95,0,0,704,95,0,0,0,0,0,0,0,16443,657,15739,704,0,657,16443,0,126,617956,110,8,8,0,126,0,0,2442,110,0,8,0,8,0,795457,77793,2920,118,2294,295,331,99708,2920,0,6,116,2294,0,295,0,331,0,106,99708,28087,140,22879,1492,3716,0,28087,0,4,617956,22879,0,1492,0,3716,0,0,77793,795457,2184,0,0,0,0,0,0,0,,0,,,,0,0
2,39,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,154323,0,0,0,0,17940,136383,0,0,4.51162e+07,0,0,0,0,5.18708e+06,3.99291e+07,3888,29,0,16,24,0,0,1.13973e+06,5659,0,5039,6402,0,0,391,3497,29,0,0,0,16,0,24,0,0,0,0,0,115902,1.02382e+06,5659,0,0,0,5039,0,6402,0,0,0,0,0,,5,,4,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,73,,68,5,0,1,73,0,0,17417,68,0,5,0,0,0,1,0,2024,0,1678,346,0,0,2024,0,0,1050,1678,0,346,0,0,0,0,0,18467,657,17417,1050,0,657,18467,0,133,648738,111,14,8,0,133,0,0,2559,111,0,14,0,8,0,832787,80625,3053,122,2405,309,339,103424,3053,0,4,117,2405,0,309,0,339,0,106,103424,37330,147,30782,2832,3716,0,37330,0,7,648738,30782,0,2832,0,3716,0,0,80625,832787,2290,0,0,0,0,0,0,0,,0,,,,0,0
