LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle
4,177,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,6.57869e+06,107,22,20,0,149,0,0,24156,107,0,22,0,20,0,8.79407e+06,1.16757e+06,29553,1177,22153,3867,3533,1.04781e+06,29553,0,4,116,22153,0,3867,0,3533,0,102,1.04781e+06,36245,1941,25147,6325,4773,0,36245,0,10,6.57869e+06,25147,0,6325,0,4773,0,0,1.16757e+06,8.79407e+06,21038,3532,17,4,18,386,0,0,1.03408e+06,3425,1204,4588,113527,0,0,35,3497,17,0,4,0,18,0,386,0,0,0,0,0,10258,1.02382e+06,3425,0,1204,0,4588,0,113527,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,700389,0,0,0,0,81420,618969,0,0,2.04758e+08,0,0,0,0,2.35414e+07,1.81217e+08,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,425,,398,27,0,1,425,0,0,115548,398,0,27,0,0,0,1,0,128,0,128,0,0,0,128,0,0,6667,128,0,0,0,0,0,0,0,122215,657,115548,6667,0,657,122215,0
4,178,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,6.60056e+06,103,24,20,0,147,0,0,24265,103,0,24,0,20,0,8.82518e+06,1.17204e+06,29700,1180,22256,3891,3553,1.05258e+06,29700,0,3,109,22256,0,3891,0,3553,0,97,1.05258e+06,31104,1950,21865,4466,4773,0,31104,0,9,6.60056e+06,21865,0,4466,0,4773,0,0,1.17204e+06,8.82518e+06,21135,3531,15,4,21,386,0,0,1.03395e+06,3376,291,5678,113527,0,0,34,3497,15,0,4,0,21,0,386,0,0,0,0,0,10130,1.02382e+06,3376,0,291,0,5678,0,113527,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,704346,0,0,0,0,81880,622466,0,0,2.05915e+08,0,0,0,0,2.36744e+07,1.82241e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,,398,27,0,1,425,0,0,115548,398,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6667,0,0,0,0,0,0,0,0,122215,657,115548,6667,0,657,122215,0
4,179,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,6.62498e+06,123,29,20,0,172,0,0,24403,123,0,29,0,20,0,8.86213e+06,1.1801e+06,29872,1184,22379,3920,3573,1.05705e+06,29872,0,4,138,22379,0,3920,0,3573,0,117,1.05705e+06,36954,1967,24424,8061,4469,0,36954,0,17,6.62498e+06,24424,0,8061,0,4469,0,0,1.1801e+06,8.86213e+06,21252,3531,12,5,21,388,0,0,1.03395e+06,2110,1389,5149,114224,0,0,34,3497,12,0,5,0,21,0,388,0,0,0,0,0,10130,1.02382e+06,2110,0,1389,0,5149,0,114224,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,708303,0,0,0,0,82340,625963,0,0,2.07072e+08,0,0,0,0,2.38074e+07,1.83264e+08,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,111,0,0,111,0,0,111,0,0,6778,0,0,111,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,180,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,6.64858e+06,89,18,20,0,127,0,0,24503,89,0,18,0,20,0,8.89325e+06,1.18315e+06,29999,1187,22468,3938,3593,1.06152e+06,29999,0,3,100,22468,0,3938,0,3593,0,87,1.06152e+06,31117,1977,23594,3054,4469,0,31117,0,10,6.64858e+06,23594,0,3054,0,4469,0,0,1.18315e+06,8.89325e+06,21339,3530,12,2,22,391,0,0,1.03384e+06,1925,476,5514,115068,0,0,33,3497,12,0,2,0,22,0,391,0,0,0,0,0,10019,1.02382e+06,1925,0,476,0,5514,0,115068,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,712260,0,0,0,0,82800,629460,0,0,2.08229e+08,0,0,0,0,2.39404e+07,1.84288e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,181,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,6.66754e+06,97,17,20,0,134,0,0,24611,97,0,17,0,20,0,8.92081e+06,1.18649e+06,30133,1192,22565,3955,3613,1.06678e+06,30133,0,5,108,22565,0,3955,0,3613,0,90,1.06678e+06,27558,1990,18963,3339,5256,0,27558,0,13,6.66754e+06,18963,0,3339,0,5256,0,0,1.18649e+06,8.92081e+06,21429,3530,9,2,24,392,0,0,1.03384e+06,1407,351,6027,115198,0,0,33,3497,9,0,2,0,24,0,392,0,0,0,0,0,10019,1.02382e+06,1407,0,351,0,6027,0,115198,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,716217,0,0,0,0,83260,632957,0,0,2.09386e+08,0,0,0,0,2.40734e+07,1.85312e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,182,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,6.68586e+06,87,31,16,0,134,0,0,24712,87,0,31,0,16,0,8.94914e+06,1.19182e+06,30267,1199,22652,3986,3629,1.07147e+06,30267,0,7,101,22652,0,3986,0,3629,0,83,1.07147e+06,28334,2001,18319,5325,4690,0,28334,0,11,6.68586e+06,18319,0,5325,0,4690,0,0,1.19182e+06,8.94914e+06,21512,3530,9,0,24,394,0,0,1.03384e+06,1407,0,5782,115794,0,0,33,3497,9,0,0,0,24,0,394,0,0,0,0,0,10019,1.02382e+06,1407,0,0,0,5782,0,115794,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,720174,0,0,0,0,83720,636454,0,0,2.10542e+08,0,0,0,0,2.42064e+07,1.86336e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,183,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,6.7046e+06,81,20,15,0,116,0,0,24809,81,0,20,0,15,0,8.97759e+06,1.19705e+06,30383,1205,22733,4006,3644,1.07595e+06,30383,0,6,97,22733,0,4006,0,3644,0,80,1.07595e+06,28453,2012,18736,5237,4480,0,28453,0,11,6.7046e+06,18736,0,5237,0,4480,0,0,1.19705e+06,8.97759e+06,21592,3530,6,3,20,398,0,0,1.03384e+06,862,545,5126,116450,0,0,33,3497,6,0,3,0,20,0,398,0,0,0,0,0,10019,1.02382e+06,862,0,545,0,5126,0,116450,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,724131,0,0,0,0,84180,639951,0,0,2.11699e+08,0,0,0,0,2.43394e+07,1.8736e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,184,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,6.72025e+06,63,14,11,0,88,0,0,24887,63,0,14,0,11,0,8.99919e+06,1.19911e+06,30471,1212,22796,4020,3655,1.07984e+06,30471,0,7,78,22796,0,4020,0,3655,0,61,1.07984e+06,21601,2022,15655,2054,3892,0,21601,0,10,6.72025e+06,15655,0,2054,0,3892,0,0,1.19911e+06,8.99919e+06,21653,3530,6,1,18,402,0,0,1.03384e+06,862,162,4098,117861,0,0,33,3497,6,0,1,0,18,0,402,0,0,0,0,0,10019,1.02382e+06,862,0,162,0,4098,0,117861,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,728088,0,0,0,0,84640,643448,0,0,2.12856e+08,0,0,0,0,2.44724e+07,1.88384e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,185,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,6.73925e+06,73,25,10,0,108,0,0,24974,73,0,25,0,10,0,9.02476e+06,1.20202e+06,30579,1216,22869,4045,3665,1.08349e+06,30579,0,4,87,22869,0,4045,0,3665,0,72,1.08349e+06,25570,2033,19001,2913,3656,0,25570,0,11,6.73925e+06,19001,0,2913,0,3656,0,0,1.20202e+06,9.02476e+06,21725,3530,5,1,17,404,0,0,1.03384e+06,756,106,4016,118105,0,0,33,3497,5,0,1,0,17,0,404,0,0,0,0,0,10019,1.02382e+06,756,0,106,0,4016,0,118105,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,732045,0,0,0,0,85100,646945,0,0,2.14013e+08,0,0,0,0,2.46054e+07,1.89407e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,186,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,6.75111e+06,58,18,6,0,82,0,0,25041,58,0,18,0,6,0,9.04204e+06,1.20469e+06,30661,1219,22927,4063,3671,1.08624e+06,30661,0,3,67,22927,0,4063,0,3671,0,55,1.08624e+06,17274,2042,11858,2669,2747,0,17274,0,9,6.75111e+06,11858,0,2669,0,2747,0,0,1.20469e+06,9.04204e+06,21780,3530,4,1,15,407,0,0,1.03384e+06,603,153,3736,118491,0,0,33,3497,4,0,1,0,15,0,407,0,0,0,0,0,10019,1.02382e+06,603,0,153,0,3736,0,118491,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,736002,0,0,0,0,85560,650442,0,0,2.1517e+08,0,0,0,0,2.47384e+07,1.90431e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,187,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6.76166e+06,53,13,4,0,70,0,0,25099,53,0,13,0,4,0,9.05805e+06,1.20848e+06,30731,1222,22980,4076,3675,1.08792e+06,30731,0,3,58,22980,0,4076,0,3675,0,49,1.08792e+06,16015,2048,10548,3790,1677,0,16015,0,6,6.76166e+06,10548,0,3790,0,1677,0,0,1.20848e+06,9.05805e+06,21829,3530,4,0,13,410,0,0,1.03384e+06,603,0,2885,119495,0,0,33,3497,4,0,0,0,13,0,410,0,0,0,0,0,10019,1.02382e+06,603,0,0,0,2885,0,119495,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,739959,0,0,0,0,86020,653939,0,0,2.16326e+08,0,0,0,0,2.48714e+07,1.91455e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,188,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,6.77444e+06,55,12,4,0,71,0,0,25162,55,0,12,0,4,0,9.0761e+06,1.21206e+06,30802,1225,23035,4088,3679,1.0896e+06,30802,0,3,63,23035,0,4088,0,3679,0,53,1.0896e+06,18042,2055,12779,3586,1677,0,18042,0,7,6.77444e+06,12779,0,3586,0,1677,0,0,1.21206e+06,9.0761e+06,21882,3530,4,0,13,410,0,0,1.03384e+06,603,0,2885,119495,0,0,33,3497,4,0,0,0,13,0,410,0,0,0,0,0,10019,1.02382e+06,603,0,0,0,2885,0,119495,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,743916,0,0,0,0,86480,657436,0,0,2.17483e+08,0,0,0,0,2.50044e+07,1.92479e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,189,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6.78123e+06,33,13,4,0,50,0,0,25204,33,0,13,0,4,0,9.08846e+06,1.21596e+06,30852,1227,23068,4101,3683,1.09127e+06,30852,0,2,42,23068,0,4101,0,3683,0,31,1.09127e+06,12363,2064,6792,3894,1677,0,12363,0,9,6.78123e+06,6792,0,3894,0,1677,0,0,1.21596e+06,9.08846e+06,21913,3530,3,1,10,413,0,0,1.03384e+06,601,2,2308,120072,0,0,33,3497,3,0,1,0,10,0,413,0,0,0,0,0,10019,1.02382e+06,601,0,2,0,2308,0,120072,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,747873,0,0,0,0,86940,660933,0,0,2.1864e+08,0,0,0,0,2.51374e+07,1.93503e+08,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,,398,28,0,1,426,0,0,115548,398,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6778,0,0,0,0,0,0,0,0,122326,657,115548,6778,0,657,122326,0
4,190,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6.79036e+06,44,11,2,0,57,0,0,25257,44,0,11,0,2,0,9.10008e+06,1.21736e+06,30909,1229,23112,4112,3685,1.09236e+06,30909,0,2,53,23112,0,4112,0,3685,0,44,1.09236e+06,11617,2071,9134,1397,1086,0,11617,0,7,6.79036e+06,9134,0,1397,0,1086,0,0,1.21736e+06,9.10008e+06,21957,3530,1,2,10,414,0,0,1.03384e+06,362,239,2135,120247,0,0,33,3497,1,0,2,0,10,0,414,0,0,0,0,0,10019,1.02382e+06,362,0,239,0,2135,0,120247,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,751830,0,0,0,0,87400,664430,0,0,2.19797e+08,0,0,0,0,2.52704e+07,1.94527e+08,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,427,,398,29,0,1,427,0,0,115548,398,0,29,0,0,0,1,0,179,0,0,179,0,0,179,0,0,6957,0,0,179,0,0,0,0,0,122505,657,115548,6957,0,657,122505,0
