LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine
1,145,,3,5,0,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,430,,400,30,0,1,430,0,0,113214,400,0,30,0,0,0,1,0,123,0,0,123,0,0,123,0,0,9925,0,0,123,0,0,0,0,0,123139,657,113214,9925,0,657,123139,0,443,6.46807e+06,279,75,89,0,443,0,0,23818,279,0,75,0,89,0,8.35899e+06,1.06856e+06,28762,932,22183,3658,2921,822360,28762,0,39,342,22183,0,3658,0,2921,0,260,822360,141837,1822,89566,21266,31005,0,141837,0,43,6.46807e+06,89566,0,21266,0,31005,0,0,1.06856e+06,8.35899e+06,21064,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,573765,0,0,0,0,66700,507065,0,0,1.6774e+08,0,0,0,0,1.92853e+07,1.48454e+08,3527,29,5,68,328,0,0,1.03315e+06,8472,1464,19343,94394,0,0,30,3497,29,0,5,0,68,0,328,0,0,0,0,0,9329,1.02382e+06,8472,0,1464,0,19343,0,94394,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,146,,3,5,0,3,,2,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,433,,402,31,0,1,433,0,0,114185,402,0,31,0,0,0,1,0,1082,0,971,111,0,0,1082,0,0,10036,971,0,111,0,0,0,0,0,124221,657,114185,10036,0,657,124221,0,460,6.5621e+06,283,80,97,0,460,0,0,24175,283,0,80,0,97,0,8.50497e+06,1.08714e+06,29222,976,22466,3738,3018,855736,29222,0,44,357,22466,0,3738,0,3018,0,273,855736,145985,1862,94031,18578,33376,0,145985,0,40,6.5621e+06,94031,0,18578,0,33376,0,0,1.08714e+06,8.50497e+06,21337,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,577722,0,0,0,0,67160,510562,0,0,1.68897e+08,0,0,0,0,1.94183e+07,1.49478e+08,3526,17,9,76,329,0,0,1.03303e+06,4399,3615,21343,94439,0,0,29,3497,17,0,9,0,76,0,329,0,0,0,0,0,9206,1.02382e+06,4399,0,3615,0,21343,0,94439,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,147,,3,5,0,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,434,,403,31,0,1,434,0,0,114553,403,0,31,0,0,0,1,0,368,0,368,0,0,0,368,0,0,10036,368,0,0,0,0,0,0,0,124589,657,114553,10036,0,657,124589,0,467,6.64632e+06,265,92,110,0,467,0,0,24512,265,0,92,0,110,0,8.65634e+06,1.117e+06,29689,1020,22731,3830,3128,893018,29689,0,44,337,22731,0,3830,0,3128,0,250,893018,151366,1905,84222,29862,37282,0,151366,0,43,6.64632e+06,84222,0,29862,0,37282,0,0,1.117e+06,8.65634e+06,21587,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,581679,0,0,0,0,67620,514059,0,0,1.70053e+08,0,0,0,0,1.95513e+07,1.50502e+08,3523,11,9,83,331,0,0,1.03195e+06,3108,3358,23110,95302,0,0,26,3497,11,0,9,0,83,0,331,0,0,0,0,0,8124,1.02382e+06,3108,0,3358,0,23110,0,95302,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,148,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,,403,31,0,1,434,0,0,114553,403,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10036,0,0,0,0,0,0,0,0,124589,657,114553,10036,0,657,124589,0,449,6.72856e+06,265,81,103,0,449,0,0,24857,265,0,81,0,103,0,8.79645e+06,1.14019e+06,30138,1069,22996,3911,3231,927703,30138,0,49,345,22996,0,3911,0,3231,0,253,927703,140117,1948,82242,23190,34685,0,140117,0,43,6.72856e+06,82242,0,23190,0,34685,0,0,1.14019e+06,8.79645e+06,21840,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,585636,0,0,0,0,68080,517556,0,0,1.7121e+08,0,0,0,0,1.96843e+07,1.51526e+08,3522,6,6,83,340,0,0,1.03158e+06,1701,2480,22945,98120,0,0,25,3497,6,0,6,0,83,0,340,0,0,0,0,0,7756,1.02382e+06,1701,0,2480,0,22945,0,98120,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,149,,3,5,0,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,435,,403,32,0,1,435,0,0,114553,403,0,32,0,0,0,1,0,648,0,0,648,0,0,648,0,0,10684,0,0,648,0,0,0,0,0,125237,657,114553,10684,0,657,125237,0,420,6.79808e+06,241,79,100,0,420,0,0,25175,241,0,79,0,100,0,8.92322e+06,1.1632e+06,30558,1111,23237,3990,3331,961944,30558,0,42,318,23237,0,3990,0,3331,0,234,961944,126770,1990,69518,23011,34241,0,126770,0,42,6.79808e+06,69518,0,23011,0,34241,0,0,1.1632e+06,8.92322e+06,22074,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,589593,0,0,0,0,68540,521053,0,0,1.72367e+08,0,0,0,0,1.98173e+07,1.5255e+08,3522,6,2,84,343,0,0,1.03158e+06,1701,995,23987,98563,0,0,25,3497,6,0,2,0,84,0,343,0,0,0,0,0,7756,1.02382e+06,1701,0,995,0,23987,0,98563,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,150,,3,5,0,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,844,0,844,0,0,0,844,0,0,10684,844,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,434,6.87265e+06,250,95,89,0,434,0,0,25498,250,0,95,0,89,0,9.05528e+06,1.18994e+06,30992,1146,23487,4085,3420,992686,30992,0,35,323,23487,0,4085,0,3420,0,234,992686,132055,2044,74569,26744,30742,0,132055,0,54,6.87265e+06,74569,0,26744,0,30742,0,0,1.18994e+06,9.05528e+06,22308,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,593550,0,0,0,0,69000,524550,0,0,1.73524e+08,0,0,0,0,1.99503e+07,1.53574e+08,3521,6,1,78,351,0,0,1.03093e+06,2221,128,22316,101229,0,0,24,3497,6,0,1,0,78,0,351,0,0,0,0,0,7108,1.02382e+06,2221,0,128,0,22316,0,101229,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,151,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,337,6.93775e+06,200,62,75,0,337,0,0,25745,200,0,62,0,75,0,9.16513e+06,1.20994e+06,31329,1173,23687,4147,3495,1.01744e+06,31329,0,27,247,23687,0,4147,0,3495,0,188,1.01744e+06,109851,2076,65102,19994,24755,0,109851,0,32,6.93775e+06,65102,0,19994,0,24755,0,0,1.20994e+06,9.16513e+06,22496,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,597507,0,0,0,0,69460,528047,0,0,1.74681e+08,0,0,0,0,2.00833e+07,1.54597e+08,3520,7,0,69,361,0,0,1.03009e+06,3065,0,20163,103510,0,0,23,3497,7,0,0,0,69,0,361,0,0,0,0,0,6264,1.02382e+06,3065,0,0,0,20163,0,103510,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,152,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,307,6.99785e+06,192,55,60,0,307,0,0,25968,192,0,55,0,60,0,9.26066e+06,1.22636e+06,31636,1196,23879,4202,3555,1.03646e+06,31636,0,23,223,23879,0,4202,0,3555,0,177,1.03646e+06,95532,2099,60094,16424,19014,0,95532,0,23,6.99785e+06,60094,0,16424,0,19014,0,0,1.22636e+06,9.26066e+06,22673,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,601464,0,0,0,0,69920,531544,0,0,1.75838e+08,0,0,0,0,2.02163e+07,1.55621e+08,3520,7,0,56,374,0,0,1.03009e+06,3065,0,14972,108701,0,0,23,3497,7,0,0,0,56,0,374,0,0,0,0,0,6264,1.02382e+06,3065,0,0,0,14972,0,108701,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,153,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,199,7.03558e+06,125,35,39,0,199,0,0,26121,125,0,35,0,39,0,9.3212e+06,1.23566e+06,31835,1213,24004,4237,3594,1.04995e+06,31835,0,17,153,24004,0,4237,0,3594,0,119,1.04995e+06,60540,2116,37738,9303,13499,0,60540,0,17,7.03558e+06,37738,0,9303,0,13499,0,0,1.23566e+06,9.3212e+06,22792,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,605421,0,0,0,0,70380,535041,0,0,1.76994e+08,0,0,0,0,2.03493e+07,1.56645e+08,3520,6,1,41,389,0,0,1.03009e+06,2940,125,12192,111481,0,0,23,3497,6,0,1,0,41,0,389,0,0,0,0,0,6264,1.02382e+06,2940,0,125,0,12192,0,111481,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,154,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,189,7.06896e+06,112,45,32,0,189,0,0,26266,112,0,45,0,32,0,9.37884e+06,1.24784e+06,32024,1226,24116,4282,3626,1.06203e+06,32024,0,13,145,24116,0,4282,0,3626,0,109,1.06203e+06,57634,2139,33375,12181,12078,0,57634,0,23,7.06896e+06,33375,0,12181,0,12078,0,0,1.24784e+06,9.37884e+06,22901,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,609378,0,0,0,0,70840,538538,0,0,1.78151e+08,0,0,0,0,2.04823e+07,1.57669e+08,3520,6,0,34,397,0,0,1.03009e+06,2940,0,9788,114010,0,0,23,3497,6,0,0,0,34,0,397,0,0,0,0,0,6264,1.02382e+06,2940,0,0,0,9788,0,114010,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,155,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,147,7.10316e+06,99,26,22,0,147,0,0,26382,99,0,26,0,22,0,9.42726e+06,1.25305e+06,32171,1237,24215,4308,3648,1.07105e+06,32171,0,11,116,24215,0,4308,0,3648,0,91,1.07105e+06,48419,2153,34199,5205,9015,0,48419,0,14,7.10316e+06,34199,0,5205,0,9015,0,0,1.25305e+06,9.42726e+06,22992,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,613335,0,0,0,0,71300,542035,0,0,1.79308e+08,0,0,0,0,2.06153e+07,1.58693e+08,3520,6,0,27,404,0,0,1.03009e+06,2940,0,8247,115551,0,0,23,3497,6,0,0,0,27,0,404,0,0,0,0,0,6264,1.02382e+06,2940,0,0,0,8247,0,115551,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,156,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,88,7.12308e+06,62,15,11,0,88,0,0,26452,62,0,15,0,11,0,9.45494e+06,1.25644e+06,32259,1241,24277,4323,3659,1.07543e+06,32259,0,4,70,24277,0,4323,0,3659,0,59,1.07543e+06,27685,2160,19916,3388,4381,0,27685,0,7,7.12308e+06,19916,0,3388,0,4381,0,0,1.25644e+06,9.45494e+06,23051,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,617292,0,0,0,0,71760,545532,0,0,1.80465e+08,0,0,0,0,2.07483e+07,1.59717e+08,3520,6,0,20,411,0,0,1.03009e+06,2940,0,6433,117365,0,0,23,3497,6,0,0,0,20,0,411,0,0,0,0,0,6264,1.02382e+06,2940,0,0,0,6433,0,117365,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,157,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,83,7.14427e+06,61,14,8,0,83,0,0,26518,61,0,14,0,8,0,9.48276e+06,1.2602e+06,32342,1244,24338,4337,3667,1.0783e+06,32342,0,3,66,24338,0,4337,0,3667,0,58,1.0783e+06,27825,2165,21191,3764,2870,0,27825,0,5,7.14427e+06,21191,0,3764,0,2870,0,0,1.2602e+06,9.48276e+06,23109,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,621249,0,0,0,0,72220,549029,0,0,1.81622e+08,0,0,0,0,2.08813e+07,1.6074e+08,3520,5,1,15,416,0,0,1.03009e+06,2817,123,4680,119118,0,0,23,3497,5,0,1,0,15,0,416,0,0,0,0,0,6264,1.02382e+06,2817,0,123,0,4680,0,119118,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,158,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,49,7.15218e+06,35,10,4,0,49,0,0,26558,35,0,10,0,4,0,9.49558e+06,1.264e+06,32391,1245,24373,4347,3671,1.0794e+06,32391,0,1,40,24373,0,4347,0,3671,0,34,1.0794e+06,12817,2170,7917,3803,1097,0,12817,0,5,7.15218e+06,7917,0,3803,0,1097,0,0,1.264e+06,9.49558e+06,23143,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,625206,0,0,0,0,72680,552526,0,0,1.82779e+08,0,0,0,0,2.10143e+07,1.61764e+08,3520,3,1,11,422,0,0,1.03009e+06,1860,846,1650,122382,0,0,23,3497,3,0,1,0,11,0,422,0,0,0,0,0,6264,1.02382e+06,1860,0,846,0,1650,0,122382,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
