LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration
5,40,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,,62,3,0,1,65,0,0,15054,62,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,0,16714,657,15054,1660,0,657,16714,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,158280,0,0,0,0,18400,139880,0,0,4.6273e+07,0,0,0,0,5.32008e+06,4.0953e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,649040,73,4,1,0,78,0,0,2503,73,0,4,0,1,0,850020,94012,3010,127,2353,329,328,106968,3010,0,0,73,2353,0,329,0,328,0,71,106968,19290,154,18061,872,357,0,19290,0,2,649040,18061,0,872,0,357,0,0,94012,850020,2222,3891,30,1,2,33,0,0,1.13946e+06,6609,151,1259,9352,0,0,394,3497,30,0,1,0,2,0,33,0,0,0,0,0,115631,1.02382e+06,6609,0,151,0,1259,0,9352,0,0,0,0,0,
5,41,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,,62,3,0,1,65,0,0,15054,62,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,0,16714,657,15054,1660,0,657,16714,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,162237,0,0,0,0,18860,143377,0,0,4.74299e+07,0,0,0,0,5.45308e+06,4.19768e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,666559,84,5,3,0,92,0,0,2586,84,0,5,0,3,0,869227,95035,3102,128,2437,334,331,107633,3102,0,1,83,2437,0,334,0,331,0,79,107633,19207,157,17519,1023,665,0,19207,0,3,666559,17519,0,1023,0,665,0,0,95035,869227,2301,3891,29,1,3,33,0,0,1.13946e+06,6480,129,1410,9352,0,0,394,3497,29,0,1,0,3,0,33,0,0,0,0,0,115631,1.02382e+06,6480,0,129,0,1410,0,9352,0,0,0,0,0,
5,42,,3,5,0,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,66,,63,3,0,1,66,0,0,15069,63,0,3,0,0,0,1,0,15,0,15,0,0,0,15,0,0,1660,15,0,0,0,0,0,0,0,16729,657,15069,1660,0,657,16729,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,166194,0,0,0,0,19320,146874,0,0,4.85867e+07,0,0,0,0,5.58608e+06,4.30006e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,687726,94,5,3,0,102,0,0,2680,94,0,5,0,3,0,892859,96835,3204,130,2531,339,334,108298,3204,0,2,94,2531,0,339,0,334,0,90,108298,23632,159,21167,1800,665,0,23632,0,2,687726,21167,0,1800,0,665,0,0,96835,892859,2391,3891,27,1,5,33,0,0,1.13946e+06,6038,334,1647,9352,0,0,394,3497,27,0,1,0,5,0,33,0,0,0,0,0,115631,1.02382e+06,6038,0,334,0,1647,0,9352,0,0,0,0,0,
5,43,,3,5,0,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,67,,64,3,0,1,67,0,0,15139,64,0,3,0,0,0,1,0,70,0,70,0,0,0,70,0,0,1660,70,0,0,0,0,0,0,0,16799,657,15139,1660,0,657,16799,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,170151,0,0,0,0,19780,150371,0,0,4.97435e+07,0,0,0,0,5.71909e+06,4.40244e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,705321,81,9,3,0,93,0,0,2764,81,0,9,0,3,0,913385,99101,3297,132,2612,348,337,108963,3297,0,2,84,2612,0,348,0,337,0,78,108963,20526,163,17595,2266,665,0,20526,0,4,705321,17595,0,2266,0,665,0,0,99101,913385,2469,3890,25,2,7,33,0,0,1.13944e+06,4007,1700,2327,9352,0,0,393,3497,25,0,2,0,7,0,33,0,0,0,0,0,115616,1.02382e+06,4007,0,1700,0,2327,0,9352,0,0,0,0,0,
5,44,,3,5,0,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,68,,65,3,0,1,68,0,0,15989,65,0,3,0,0,0,1,0,850,0,850,0,0,0,850,0,0,1660,850,0,0,0,0,0,0,0,17649,657,15989,1660,0,657,17649,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,174108,0,0,0,0,20240,153868,0,0,5.09003e+07,0,0,0,0,5.85209e+06,4.50483e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,724163,83,12,3,0,98,0,0,2847,83,0,12,0,3,0,936996,103205,3395,133,2695,360,340,109628,3395,0,1,83,2695,0,360,0,340,0,77,109628,23611,168,18842,4104,665,0,23611,0,5,724163,18842,0,4104,0,665,0,0,103205,936996,2546,3889,23,4,7,34,0,0,1.13937e+06,3626,1275,2924,9631,0,0,392,3497,23,0,4,0,7,0,34,0,0,0,0,0,115546,1.02382e+06,3626,0,1275,0,2924,0,9631,0,0,0,0,0,
5,45,,3,5,0,3,,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,71,,68,3,0,1,71,0,0,16914,68,0,3,0,0,0,1,0,925,0,925,0,0,0,925,0,0,1660,925,0,0,0,0,0,0,0,18574,657,16914,1660,0,657,18574,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,178065,0,0,0,0,20700,157365,0,0,5.20572e+07,0,0,0,0,5.98509e+06,4.60721e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,746949,94,10,7,0,111,0,0,2943,94,0,10,0,7,0,963169,105371,3506,135,2789,370,347,110849,3506,0,2,96,2789,0,370,0,347,0,88,110849,26173,174,22786,2166,1221,0,26173,0,6,746949,22786,0,2166,0,1221,0,0,105371,963169,2634,3888,18,5,12,34,0,0,1.13852e+06,3039,1109,4527,9631,0,0,391,3497,18,0,5,0,12,0,34,0,0,0,0,0,114696,1.02382e+06,3039,0,1109,0,4527,0,9631,0,0,0,0,0,
5,46,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,73,,70,3,0,1,73,0,0,18349,70,0,3,0,0,0,1,0,1435,0,1435,0,0,0,1435,0,0,1660,1435,0,0,0,0,0,0,0,20009,657,18349,1660,0,657,20009,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,182022,0,0,0,0,21160,160862,0,0,5.3214e+07,0,0,0,0,6.11809e+06,4.70959e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,777246,120,23,8,0,151,0,0,3071,120,0,23,0,8,0,999637,110265,3657,137,2909,393,355,112126,3657,0,2,128,2909,0,393,0,355,0,114,112126,36468,186,30297,4894,1277,0,36468,0,12,777246,30297,0,4894,0,1277,0,0,110265,999637,2748,3885,19,3,16,34,0,0,1.1376e+06,3380,986,5234,9631,0,0,388,3497,19,0,3,0,16,0,34,0,0,0,0,0,113771,1.02382e+06,3380,0,986,0,5234,0,9631,0,0,0,0,0,
5,47,,3,5,0,5,,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,78,,75,3,0,1,78,0,0,18857,75,0,3,0,0,0,1,0,508,0,508,0,0,0,508,0,0,1660,508,0,0,0,0,0,0,0,20517,657,18857,1660,0,657,20517,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,185979,0,0,0,0,21620,164359,0,0,5.43708e+07,0,0,0,0,6.25109e+06,4.81197e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,800136,114,18,11,0,143,0,0,3193,114,0,18,0,11,0,1.02906e+06,115209,3800,138,3023,411,366,113712,3800,0,1,122,3023,0,411,0,366,0,112,113712,29420,195,22890,4944,1586,0,29420,0,9,800136,22890,0,4944,0,1586,0,0,115209,1.02906e+06,2860,3883,18,3,19,34,0,0,1.13616e+06,4412,403,6220,9631,0,0,386,3497,18,0,3,0,19,0,34,0,0,0,0,0,112336,1.02382e+06,4412,0,403,0,6220,0,9631,0,0,0,0,0,
5,48,,3,5,0,2,,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,80,,76,4,0,1,80,0,0,19122,76,0,4,0,0,0,1,0,952,0,265,687,0,0,952,0,0,2347,265,0,687,0,0,0,0,0,21469,657,19122,2347,0,657,21469,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,189936,0,0,0,0,22080,167856,0,0,5.55276e+07,0,0,0,0,6.3841e+06,4.91436e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,825174,95,23,15,0,133,0,0,3297,95,0,23,0,15,0,1.0596e+06,118761,3933,141,3118,434,381,115666,3933,0,3,104,3118,0,434,0,381,0,91,115666,30544,205,25038,3552,1954,0,30544,0,10,825174,25038,0,3552,0,1954,0,0,118761,1.0596e+06,2951,3878,19,4,21,35,0,0,1.13565e+06,4486,434,5643,10611,0,0,381,3497,19,0,4,0,21,0,35,0,0,0,0,0,111828,1.02382e+06,4486,0,434,0,5643,0,10611,0,0,0,0,0,
5,49,,3,5,0,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,81,,77,4,0,1,81,0,0,19196,77,0,4,0,0,0,1,0,74,0,74,0,0,0,74,0,0,2347,74,0,0,0,0,0,0,0,21543,657,19196,2347,0,657,21543,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,193893,0,0,0,0,22540,171353,0,0,5.66845e+07,0,0,0,0,6.5171e+06,5.01674e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,848930,100,22,19,0,141,0,0,3406,100,0,22,0,19,0,1.09036e+06,123026,4074,143,3218,456,400,118404,4074,0,2,109,3218,0,456,0,400,0,98,118404,30759,214,23756,4265,2738,0,30759,0,9,848930,23756,0,4265,0,2738,0,0,123026,1.09036e+06,3049,3876,19,2,24,36,0,0,1.1347e+06,5261,177,5731,10957,0,0,379,3497,19,0,2,0,24,0,36,0,0,0,0,0,110876,1.02382e+06,5261,0,177,0,5731,0,10957,0,0,0,0,0,
5,50,,3,5,0,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,82,,77,5,0,1,82,0,0,19196,77,0,5,0,0,0,1,0,507,0,0,507,0,0,507,0,0,2854,0,0,507,0,0,0,0,0,22050,657,19196,2854,0,657,22050,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,197850,0,0,0,0,23000,174850,0,0,5.78413e+07,0,0,0,0,6.6501e+06,5.11912e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,875412,106,38,20,0,164,0,0,3526,106,0,38,0,20,0,1.12849e+06,131750,4238,147,3324,494,420,121326,4238,0,4,120,3324,0,494,0,420,0,98,121326,38128,232,26482,8724,2922,0,38128,0,18,875412,26482,0,8724,0,2922,0,0,131750,1.12849e+06,3147,3875,19,1,25,37,0,0,1.13463e+06,5253,82,5800,11065,0,0,378,3497,19,0,1,0,25,0,37,0,0,0,0,0,110802,1.02382e+06,5253,0,82,0,5800,0,11065,0,0,0,0,0,
5,51,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,84,,79,5,0,1,84,0,0,19250,79,0,5,0,0,0,1,0,54,0,54,0,0,0,54,0,0,2854,54,0,0,0,0,0,0,0,22104,657,19250,2854,0,657,22104,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,201807,0,0,0,0,23460,178347,0,0,5.89981e+07,0,0,0,0,6.7831e+06,5.2215e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,907651,128,23,20,0,171,0,0,3666,128,0,23,0,20,0,1.16872e+06,136820,4409,149,3452,517,440,124248,4409,0,2,140,3452,0,517,0,440,0,123,124248,40231,247,32239,5070,2922,0,40231,0,15,907651,32239,0,5070,0,2922,0,0,136820,1.16872e+06,3270,3874,19,1,26,37,0,0,1.13412e+06,5431,329,5882,11065,0,0,377,3497,19,0,1,0,26,0,37,0,0,0,0,0,110295,1.02382e+06,5431,0,329,0,5882,0,11065,0,0,0,0,0,
5,52,,3,5,0,2,,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,86,,80,6,0,1,86,0,0,19376,80,0,6,0,0,0,1,0,346,0,126,220,0,0,346,0,0,3074,126,0,220,0,0,0,0,0,22450,657,19376,3074,0,657,22450,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,205764,0,0,0,0,23920,181844,0,0,6.0155e+07,0,0,0,0,6.9161e+06,5.32388e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,932103,109,28,18,0,155,0,0,3791,109,0,28,0,18,0,1.20028e+06,141534,4564,153,3561,545,458,126638,4564,0,4,125,3561,0,545,0,458,0,104,126638,31556,264,24452,4714,2390,0,31556,0,17,932103,24452,0,4714,0,2390,0,0,141534,1.20028e+06,3374,3872,20,1,24,40,0,0,1.13406e+06,4635,850,5241,12035,0,0,375,3497,20,0,1,0,24,0,40,0,0,0,0,0,110241,1.02382e+06,4635,0,850,0,5241,0,12035,0,0,0,0,0,
5,53,,3,5,0,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,88,,82,6,0,1,88,0,0,19966,82,0,6,0,0,0,1,0,590,0,590,0,0,0,590,0,0,3074,590,0,0,0,0,0,0,0,23040,657,19966,3074,0,657,23040,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,209721,0,0,0,0,24380,185341,0,0,6.13118e+07,0,0,0,0,7.04911e+06,5.42627e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,958163,113,22,19,0,154,0,0,3912,113,0,22,0,19,0,1.23549e+06,148177,4718,158,3674,567,477,129149,4718,0,5,121,3674,0,567,0,477,0,106,129149,35214,274,26060,6643,2511,0,35214,0,10,958163,26060,0,6643,0,2511,0,0,148177,1.23549e+06,3480,3870,21,1,23,42,0,0,1.13372e+06,4960,21,5606,12520,0,0,373,3497,21,0,1,0,23,0,42,0,0,0,0,0,109895,1.02382e+06,4960,0,21,0,5606,0,12520,0,0,0,0,0,
5,54,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,,82,6,0,1,88,0,0,19966,82,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3074,0,0,0,0,0,0,0,0,23040,657,19966,3074,0,657,23040,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,213678,0,0,0,0,24840,188838,0,0,6.24686e+07,0,0,0,0,7.18211e+06,5.52865e+07,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,983703,112,24,19,0,155,0,0,4033,112,0,24,0,19,0,1.26846e+06,152926,4873,162,3786,591,496,131827,4873,0,4,121,3786,0,591,0,496,0,105,131827,32967,286,25540,4749,2678,0,32967,0,12,983703,25540,0,4749,0,2678,0,0,152926,1.26846e+06,3585,3868,21,2,22,44,0,0,1.13313e+06,5387,163,4457,13690,0,0,371,3497,21,0,2,0,22,0,44,0,0,0,0,0,109305,1.02382e+06,5387,0,163,0,4457,0,13690,0,0,0,0,0,
