LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle
3,26,,3,5,0,3951,0,1,0,5,0,0,1.15563e+06,0,57,0,1143,0,0,454,3497,0,0,1,0,0,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,57,0,0,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,102882,0,0,0,0,11960,90922,0,0,3.00775e+07,0,0,0,0,3.45805e+06,2.66194e+07,2,59468,2,0,0,0,2,0,0,295,2,0,0,0,0,0,72886,13418,335,0,283,52,0,0,335,0,0,2,283,0,52,0,0,0,2,0,252,27,252,0,0,0,252,0,0,59468,252,0,0,0,0,0,0,13418,72886,268,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,27,,3,5,0,3951,0,1,0,5,0,0,1.15563e+06,0,57,0,1143,0,0,454,3497,0,0,1,0,0,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,57,0,0,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,106839,0,0,0,0,12420,94419,0,0,3.12343e+07,0,0,0,0,3.59105e+06,2.76432e+07,5,59972,4,1,0,0,5,0,0,299,4,0,1,0,0,0,73516,13544,340,0,287,53,0,0,340,0,0,4,287,0,53,0,0,0,3,0,630,28,504,126,0,0,630,0,1,59972,504,0,126,0,0,0,0,13544,73516,271,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,28,,3,5,0,3951,0,0,1,5,0,0,1.15563e+06,0,0,57,1143,0,0,454,3497,0,0,0,0,1,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,0,0,57,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,110796,0,0,0,0,12880,97916,0,0,3.23911e+07,0,0,0,0,3.72406e+06,2.86671e+07,4,60476,4,0,0,0,4,0,0,303,4,0,0,0,0,0,74020,13544,344,0,291,53,0,0,344,0,0,4,291,0,53,0,0,0,4,0,504,28,504,0,0,0,504,0,0,60476,504,0,0,0,0,0,0,13544,74020,275,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,29,,3,5,0,3951,0,0,1,5,0,0,1.15563e+06,0,0,57,1143,0,0,454,3497,0,0,0,0,1,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,0,0,57,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,114753,0,0,0,0,13340,101413,0,0,3.3548e+07,0,0,0,0,3.85706e+06,2.96909e+07,5,60980,4,1,0,0,5,0,0,308,4,0,1,0,0,0,74650,13670,349,0,295,54,0,0,349,0,0,5,295,0,54,0,0,0,4,0,630,29,504,126,0,0,630,0,1,60980,504,0,126,0,0,0,0,13670,74650,279,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,30,,3,5,0,3951,0,0,1,5,0,0,1.15563e+06,0,0,57,1143,0,0,454,3497,0,0,0,0,1,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,0,0,57,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,118710,0,0,0,0,13800,104910,0,0,3.47048e+07,0,0,0,0,3.99006e+06,3.07147e+07,8,61484,4,4,0,0,8,0,0,313,4,0,4,0,0,0,75792,14308,357,0,299,58,0,0,357,0,0,5,299,0,58,0,0,0,4,0,1142,30,504,638,0,0,1142,0,1,61484,504,0,638,0,0,0,0,14308,75792,283,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,31,,3,5,0,3951,0,0,1,5,0,0,1.15563e+06,0,0,57,1143,0,0,454,3497,0,0,0,0,1,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,0,0,57,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,122667,0,0,0,0,14260,108407,0,0,3.58616e+07,0,0,0,0,4.12306e+06,3.17385e+07,4,61862,3,1,0,0,4,0,0,317,3,0,1,0,0,0,76285,14423,361,0,302,59,0,0,361,0,0,4,302,0,59,0,0,0,3,0,493,31,378,115,0,0,493,0,1,61862,378,0,115,0,0,0,0,14423,76285,286,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,32,,3,5,0,3951,0,0,1,5,0,0,1.15563e+06,0,0,57,1143,0,0,454,3497,0,0,0,0,1,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,0,0,57,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,126624,0,0,0,0,14720,111904,0,0,3.70184e+07,0,0,0,0,4.25606e+06,3.27624e+07,3,61988,1,2,0,0,3,0,0,319,1,0,2,0,0,0,76663,14675,364,0,303,61,0,0,364,0,0,2,303,0,61,0,0,0,1,0,378,32,126,252,0,0,378,0,1,61988,126,0,252,0,0,0,0,14675,76663,287,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,33,,3,5,0,3951,0,0,1,5,0,0,1.15563e+06,0,0,57,1143,0,0,454,3497,0,0,0,0,1,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,0,0,57,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,130581,0,0,0,0,15180,115401,0,0,3.81753e+07,0,0,0,0,4.38907e+06,3.37862e+07,2,62240,2,0,0,0,2,0,0,321,2,0,0,0,0,0,76915,14675,366,0,305,61,0,0,366,0,0,2,305,0,61,0,0,0,2,0,252,32,252,0,0,0,252,0,0,62240,252,0,0,0,0,0,0,14675,76915,289,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,34,,3,5,0,3951,0,0,1,5,0,0,1.15563e+06,0,0,57,1143,0,0,454,3497,0,0,0,0,1,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,0,0,57,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,134538,0,0,0,0,15640,118898,0,0,3.93321e+07,0,0,0,0,4.52207e+06,3.481e+07,6,62870,5,1,0,0,6,0,0,327,5,0,1,0,0,0,77671,14801,372,0,310,62,0,0,372,0,0,6,310,0,62,0,0,0,5,0,756,33,630,126,0,0,756,0,1,62870,630,0,126,0,0,0,0,14801,77671,294,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,35,,3,5,0,3951,0,0,1,5,0,0,1.15563e+06,0,0,57,1143,0,0,454,3497,0,0,0,0,1,0,5,0,0,0,0,0,131802,1.02382e+06,0,0,0,0,57,0,1143,0,0,0,0,0,,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,138495,0,0,0,0,16100,122395,0,0,4.04889e+07,0,0,0,0,4.65507e+06,3.58338e+07,1,62996,1,0,0,0,1,0,0,328,1,0,0,0,0,0,77797,14801,373,0,311,62,0,0,373,0,0,1,311,0,62,0,0,0,1,0,126,33,126,0,0,0,126,0,0,62996,126,0,0,0,0,0,0,14801,77797,295,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
3,36,35,3,5,0,3951,0,0,0,6,0,0,1.15563e+06,0,0,0,1200,0,0,454,3497,0,0,0,0,0,0,6,0,0,0,0,0,131802,1.02382e+06,0,0,0,0,0,0,1200,0,0,0,0,0,35,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,142452,0,0,0,0,16560,125892,0,0,4.16457e+07,0,0,0,0,4.78807e+06,3.68577e+07,0,62996,0,0,0,0,0,0,0,328,0,0,0,0,0,0,77797,14801,373,0,311,62,0,0,373,0,0,0,311,0,62,0,0,0,0,0,0,33,0,0,0,0,0,0,0,62996,0,0,0,0,0,0,0,14801,77797,295,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,5,0,0,1,5,0,0,543,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,657,543,0,0,657,543,0
LOG: UNIT STAT HEADERS:
unit,infected,zone_focus,vaccinated,destroyed

3267,1,0,0,01282,1,0,0,02865,1,0,0,02728,1,0,0,031,1,0,0,0731,1,0,0,0LOG: FINAL OUTS:
b''
